timestamp,underlying_price,atm_strike,strike,call_ltp,call_oi,call_volume,put_ltp,put_oi,put_volume,volume_diff,change_call_oi,change_put_oi,action
2026-05-27T15:20:31,24007.9,24000.0,24100.0,99.5,4931420,66861600,215.6,1091805,18106205,392405,0,0,WATCH
2026-05-27T15:20:31,24007.9,24000.0,24150.0,82.05,1589965,29264625,246.6,197470,3936465,146055,0,0,WATCH
2026-05-27T15:20:31,24007.9,24000.0,24200.0,67.0,5760885,57405855,281.0,523510,7456150,177450,0,0,WATCH
2026-05-27T15:20:31,24007.9,24000.0,24250.0,54.05,1690455,22570405,318.65,96265,1141010,128375,0,0,WATCH
2026-05-27T15:21:01,24008.0,24000.0,23750.0,296.1,266110,5650905,63.0,1362985,36502505,46020,-2795,-57785,CALL ACTIVE
2026-05-27T15:21:01,24008.0,24000.0,23800.0,260.2,1710475,35324510,76.65,4159155,83387135,259415,-5460,30420,WATCH
2026-05-27T15:21:01,24008.0,24000.0,23850.0,226.5,854100,35713730,93.2,2210585,68754985,166205,-63180,19955,WATCH
2026-05-27T15:21:01,24008.0,24000.0,23900.0,195.4,6067555,151757645,112.5,6356740,175689540,585065,-201370,20800,WATCH
2026-05-27T15:21:01,24008.0,24000.0,23950.0,167.65,2966665,93213315,133.6,1937910,88303150,287170,-76895,-42900,OI UNWIND
2026-05-27T15:21:01,24008.0,24000.0,24000.0,142.45,9793615,137135895,158.0,4992585,96038735,650650,-149370,91585,WATCH
2026-05-27T15:21:01,24008.0,24000.0,24050.0,119.5,2276105,39075400,185.0,632190,14573845,96525,-20605,-4940,OI UNWIND
2026-05-27T15:21:01,24008.0,24000.0,24100.0,99.1,4914780,67019485,215.2,1196130,18123430,175110,-16640,104325,WATCH
2026-05-27T15:21:01,24008.0,24000.0,24150.0,81.55,1548690,29358875,246.65,196300,3946020,103805,-41275,-1170,OI UNWIND
2026-05-27T15:21:01,24008.0,24000.0,24200.0,66.25,5711745,57579405,282.15,518700,7472270,189670,-49140,-4810,OI UNWIND
2026-05-27T15:21:01,24008.0,24000.0,24250.0,53.4,1667315,22639890,320.4,95875,1142700,71175,-23140,-390,OI UNWIND
2026-05-27T15:21:31,24009.0,24000.0,23750.0,295.65,266110,5657600,63.5,1362985,36555415,59605,0,0,WATCH
2026-05-27T15:21:31,24009.0,24000.0,23800.0,259.8,1710475,35372935,77.15,4159155,83491265,152555,0,0,WATCH
2026-05-27T15:21:31,24009.0,24000.0,23850.0,226.0,854100,35765015,93.85,2210585,68805100,101400,0,0,WATCH
